url,img
/tin-tuc/hoi-dap-bac-si/ton-thuong-day-chang-dieu-tri-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210811_035414_192124_chan-thuong-day-chang.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/nong-kem-sung-o-moi-khi-dung-thuoc-dieu-tri-rang-mieng-la-sao/,https://vinmec-prod.s3.amazonaws.com/images/20210419_174334_844379_sung-moi-sau-khi-ngu-.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/phuong-phap-xu-ly-vet-thuong-ho/,https://vinmec-prod.s3.amazonaws.com/images/20210525_010548_571610_vet-thuong-ho-chay-nu.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/can-dung-thuoc-gi-dieu-tri-moi-mat/,https://vinmec-prod.s3.amazonaws.com/images/20191108_101522_866836_moi-mat.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/do-tuoi-thich-hop-mo-can-thi/,https://vinmec-prod.s3.amazonaws.com/images/20200307_022242_788481_momat.max-800x800.png
/tin-tuc/hoi-dap-bac-si/so-luong-bach-cau-bao-nhieu-la-binh-thuong/,https://vinmec-prod.s3.amazonaws.com/images/20210527_021506_395871_Udenyca-6mg.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/nguyen-nhan-hoi-mieng-la-do-dau/,https://vinmec-prod.s3.amazonaws.com/images/20210330_024157_504971_Hoi_mieng.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-viem-da-do-virus-herpes-simplex-tai-phat-nhieu-lan-nao/,https://vinmec-prod.s3.amazonaws.com/images/20201229_011851_857739_7.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/phu-nu-30-tuoi-co-can-bo-sung-vitamin-e-khong/,https://vinmec-prod.s3.amazonaws.com/images/20190618_104920_780999_lam-dep-voi-vitamin-e.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-dut-diem-roi-loan-giac-ngu-nhu-the-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210621_174734_925972_Mat_ngu_keo_dai.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dau-dau-khi-lac-dau-la-dau-hieu-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210511_080551_539294_trieu_chung_dau_dau_v.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/u-tai-chong-mat-sau-dieu-tri-viem-day-kinh-tam-thoa-co-sao-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210518_104704_366218_qua-lieu-Tikosyn.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dau-dau-keo-dai-kem-chong-mat-la-dau-hieu-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210728_103448_011076_dau-dau-migraine.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/roi-loan-than-kinh-thuc-vat-co-lam-tang-huyet-ap-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210523_080752_744737_roi-loan-than-kinh-th.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-mat-bi-loan-thi-kem-loi-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20200506_040219_149129_loan-thi-154198271799.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/phuong-phap-dieu-tri-dut-diem-dau-mat-do/,https://vinmec-prod.s3.amazonaws.com/images/20190925_095128_913842_dau-mat-do.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/sot-xuat-huyet-hon-2-tuan-phai-lam-sao/,https://vinmec-prod.s3.amazonaws.com/images/20210501_083814_787362_m.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/noi-dom-do-lan-nhanh-o-gan-nach-la-dau-hieu-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210819_053029_715581_Noi_dom_do_lan_nhanh_.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/cach-dieu-tri-cho-nguoi-viem-da-tu-cau-dang-mang-thai/,https://vinmec-prod.s3.amazonaws.com/images/20210325_234424_369674_di-ung-qua-mo-ngua-mi.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/cach-su-dung-cac-loai-kem-tri-mun-cho-mat/,https://vinmec-prod.s3.amazonaws.com/images/20210615_153658_555033_mun-boc-o-mui-2.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/noi-man-do-tren-da-kem-ngua-la-dau-hieu-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210810_082208_010993_da-bi-ngua1.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/tinh-dich-it-von-cuc-sau-khoi-viem-duong-tiet-nieu-co-sao-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210708_064406_892662_8.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/ban-tay-chan-ngua-do-kem-sung-la-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210511_095141_089568_long-ban-tay-sung.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/da-mat-ngua-rat-sau-nan-mun-phai-lam-sao/,https://vinmec-prod.s3.amazonaws.com/images/20200422_165157_787817_ngua-rat-mat.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/uong-thuoc-giam-can-co-gay-ra-dau-dau-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210422_093321_969760_thuoc-giam-can.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/co-nen-tay-trang-rang-sau-thao-nieng-rang-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210518_030300_856343_tay-trang-rang-nhieu-.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/co-vet-bot-do-o-ma-tu-nho-la-dau-hieu-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210810_064048_812047_vet_bot_do.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/da-dieu-tri-khoi-benh-lau-co-nguy-co-tai-phat-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210809_080057_743460_154644-benh-lau-nam-g.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-buou-giap-lan-toa-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210809_075034_706613_buou-giap-lan-toa-1-.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/cac-chi-so-xet-nghiem-mau-nam-ngoai-khoang-tham-chieu-co-sao-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210715_222525_301943_4.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-benh-gioi-leo-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210426_111818_112703_zona-than-kinh.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-zona-o-gan-mat-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210802_113557_889733_lay-di-vat-hoc-mat.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/da-thuong-hoac-da-hon-hop-co-su-dung-retinol-duoc-khong/,https://vinmec-prod.s3.amazonaws.com/images/20200606_030047_939876_nguyen-nhan-gay-benh-.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/di-tieu-ra-mau-keo-dai-co-nguy-hiem-khong-/,https://vinmec-prod.s3.amazonaws.com/images/20210731_023925_869335_99.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/cam-giac-kho-chiu-o-vet-mo-sau-phau-thuat-vung-dau-co-sao-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210527_145959_549055_dau-dau-keo-dai-khong.max-800x800.png
/tin-tuc/hoi-dap-bac-si/viem-do-chay-mau-loi-la-dau-hieu-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20200617_120909_067412_chaymauchanrang.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-may-day-sau-sinh-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210405_105614_638684_1.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/ton-thuong-nao-trai-002mm-kem-thieu-mau-nao-co-sao-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210730_075943_969760_thieu_mau_nao.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/co-dung-phuong-phap-laser-co2-de-dieu-tri-seo-loi-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210609_021553_599787_benh-day-sung-anh-san.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/ho-ra-mau-la-dau-hieu-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210214_084121_347881_ho-ra-mau.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/te-dau-luoi-e-rang-cua-ham-duoi-la-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210602_012951_674743_dieu-tri-tuy-rang-2.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-may-day-man-tinh-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210425_162600_275971_May_day.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/co-nen-phau-thuat-tran-khi-mang-phoi-khi-dang-dieu-tri-benh-lao-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210502_074800_357306_20191028_065837_37865.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/sau-mo-thoat-vi-ben-van-sung-biu-co-sao-khong/,https://vinmec-prod.s3.amazonaws.com/images/20190917_080601_382837_20190311_172633_19345.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dau-nua-dau-sau-khi-nin-tho-lau-duoi-nuoc-la-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20200402_103302_793163_1571713712556_6651585.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/nen-dung-thuoc-gi-thay-khi-bi-di-ung-thuoc-paracetamol/,https://vinmec-prod.s3.amazonaws.com/images/20210519_013333_744595_Temozolomide-su-dung.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/mac-nang-buong-trung-giap-bien-co-thuc-hien-tre-hoa-da-co2-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210730_023702_266910_tre_hoa_CO2.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/mat-cam-giac-tai-te-moi-khi-phat-con-hen-co-sao-khong/,https://vinmec-prod.s3.amazonaws.com/images/20200616_131650_194269_screenshot_1592313390.max-800x800.png
/tin-tuc/hoi-dap-bac-si/viem-phe-quan-cap-ho-co-dom-kem-dau-hong-phai-lam-sao/,https://vinmec-prod.s3.amazonaws.com/images/20210513_080606_639644_Dau_hong_ho_khan_ngat.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/di-tieu-nhieu-lan-trong-ngay-co-sao-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210311_013340_146997_56.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/nguoi-lon-nen-bo-sung-vitamin-c-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210704_134024_775595_trai-cay-nao-co-nhieu.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/phuong-phap-dieu-tri-suy-ho-hap-nang/,https://vinmec-prod.s3.amazonaws.com/images/20210723_163842_381724_Dau_nguc_trai_kem_kho.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/omega-3-co-dung-cho-nguoi-bi-tram-cam-va-dau-dau-migraine-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210728_103448_011076_dau-dau-migraine.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/tinh-trung-it-di-dong-yeu-dieu-tri-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210708_064406_892662_8.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/me-mang-gen-thalassemia-khi-sinh-con-co-sao-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210727_103353_735251_4.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dau-lung-vai-va-ba-vai-trai-trien-mien-la-dau-hieu-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210523_142735_523817_20191001_095018_72371.max-800x800.png
/tin-tuc/hoi-dap-bac-si/dieu-tri-giang-mai-thu-phat-bang-cach-tiem-penicillin-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210522_013730_821519_20191216_172936_11584.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-benh-lau-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210522_005759_926224_20191130_090130_62767.max-800x800.png
/tin-tuc/hoi-dap-bac-si/phuong-phap-dieu-tri-soi-toan-nhat/,https://vinmec-prod.s3.amazonaws.com/images/20210521_023755_773151_20190902_115107_55521.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/tu-nhien-xuat-hien-vet-bam-kem-xuat-huyet-la-benh-ly-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210521_021944_908264_20191007_154752_19839.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/yen-mach-vao-buoi-sang-co-giup-giam-luong-testosterone-trong-co-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210520_021900_779323_Yen-mach-nguyen-cam-g.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/ti-le-di-truyen-u-xo-kinh-la-bao-nhieu/,https://vinmec-prod.s3.amazonaws.com/images/20210515_070639_435703_20191216_024957_83565.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/doc-ket-qua-xet-nghiem-pepsinogen-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210514_091415_852464_20201220_104332_83863.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/nen-lam-gi-khi-bi-viem-mui-di-ung-man-tinh/,https://vinmec-prod.s3.amazonaws.com/images/20210514_042216_746820_20191127_042726_70087.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/mat-noi-mun-viem-sung-va-dau-la-bieu-hien-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210514_040209_180669_20200113_093629_39621.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/lan-kim-co-anh-huong-den-day-kinh-so-5-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210512_163750_885283_Lan_kim.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/bat-thuong-ve-cam-xuc-tam-ly-la-dau-hieu-cua-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210511_092721_337702_20190620_085258_47347.max-800x800.png
/tin-tuc/hoi-dap-bac-si/ngua-rat-man-do-o-mong-la-dau-hieu-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210506_091840_333845_20190827_062145_35636.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/sau-sinh-6-thang-co-dot-mun-thit-quanh-mat-duoc-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210506_091001_786062_20191227_144053_05452.max-800x800.png
/tin-tuc/hoi-dap-bac-si/sung-dai-tai-so-vao-co-hat-co-sao-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210506_090500_363532_20200528_155855_84870.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/triet-long-co-anh-huong-gi-den-benh-viem-mao-mach-di-ung-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210505_021535_753019_giai-phap-day-lui-cho.max-800x800.png
/tin-tuc/hoi-dap-bac-si/ket-qua-xet-nghiem-hiv-duong-tinh-la-do-dau/,https://vinmec-prod.s3.amazonaws.com/images/20210503_092304_561123_20190425_034002_29453.max-800x800.png
/tin-tuc/hoi-dap-bac-si/nguyen-nhan-gay-dau-ham-meo-mieng/,https://vinmec-prod.s3.amazonaws.com/images/20210503_091732_799591_20200430_150825_37661.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-nao-bo-sau-xa-tri-di-dang-dong-mach/,https://vinmec-prod.s3.amazonaws.com/images/20210503_091045_371085_20200314_092729_38448.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/phuong-phap-dieu-tri-dut-diem-viem-tai-xuong-chum/,https://vinmec-prod.s3.amazonaws.com/images/20210503_085305_195663_20200109_032824_41099.max-800x800.png
/tin-tuc/hoi-dap-bac-si/viem-mui-di-ung-dieu-tri-bang-phuong-phap-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210503_084545_571467_20191127_042726_70087.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/nguyen-nhan-tai-phai-nghe-kem-hon-la-do-dau/,https://vinmec-prod.s3.amazonaws.com/images/20210503_084205_141887_20190909_045919_67026.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dau-hieu-nhan-biet-viem-amidan-la-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210503_083608_131399_20190923_184757_91245.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/u-tai-ben-trai-co-phai-la-benh-ung-thu-vom-hong-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210503_083040_179659_20190909_045919_67026.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/sieu-am-tuyen-giap-co-hach-o-co-co-nguy-hiem-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210502_080019_357677_20190517_070526_91412.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/da-mo-noi-soi-tran-khi-mang-phoi-co-tap-gym-duoc-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210502_074800_357306_20191028_065837_37865.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/benh-mat-xuat-huyet-vong-mac-pcv-co-nen-mo-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210502_073157_704146_20190514_163105_04958.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/nguoi-benh-bi-phu-nao-co-nguy-hiem-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210502_055520_555448_20191023_115911_99096.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/duong-tinh-voi-virus-ebv-vca-thi-phai-lam-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210502_031559_452179_20200310_135432_63270.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/nhan-biet-benh-tan-mau-bam-sinh-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210502_031205_683078_20190529_083021_78548.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/viem-tuy-co-sau-bao-lau-phuc-hoi-hoan-toan/,https://vinmec-prod.s3.amazonaws.com/images/20210501_050704_772232_Viem_tuy_co.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-u-mau-bam-sinh-o-tre-9-tuoi-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210430_141736_431932_20190927_101329_11813.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/nguyen-nhan-va-cach-khac-phuc-tinh-trang-ngu-ngay-to/,https://vinmec-prod.s3.amazonaws.com/images/20210430_090621_888252_Tinh_trang_ngu_ngay_t.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/chup-ct-giup-phat-hien-van-de-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210429_162025_376803_Chup_CT.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-viem-duong-tiet-nieu-nhu-the-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210429_160738_923562_Viem_duong_tiet_nieu.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/cac-bien-chung-co-gap-sau-khi-xam-hinh/,https://vinmec-prod.s3.amazonaws.com/images/20210429_104627_854823_bien-chung-sau-xam-hi.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/benh-khi-phe-thung-co-nguy-hiem-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210429_100039_685301_khi-phe-thung.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dau-tuc-nguc-la-dau-hieu-cua-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210429_094131_906361_dau-nguc.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/phuong-phap-dieu-tri-di-ung-khi-su-dung-cac-san-pham-duong-da/,https://vinmec-prod.s3.amazonaws.com/images/20210429_091856_670505_20210319_074126_78259.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/gan-rang-implant-co-khac-phuc-duoc-tinh-trang-ma-bi-hop-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210429_090437_440040_20190304_091858_62823.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/phuong-phap-dieu-tri-hoi-mieng/,https://vinmec-prod.s3.amazonaws.com/images/20210429_080841_819797_20190906_034323_43944.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/kham-va-dieu-tri-dau-khop-thai-duong-ham-co-anh-huong-den-em-be-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210429_080207_657385_20190921_102800_10124.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/quan-he-tinh-duc-khong-toan-co-lay-nhiem-virus-viem-gan-b-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210429_033652_359661_lay-nhiem-virus-viem-.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/viem-khop-thai-duong-ham-gay-ra-nhung-bien-chung-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210427_121442_704684_viem-khop-thai-duong-.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/noi-u-o-co-nho-khong-dau-la-dau-hieu-cua-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210427_103830_412247_hach-o-co.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/mat-dang-mo-tu-dong-nham-lai-la-dau-hieu-cua-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210427_103050_377693_kho-mat.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dieu-tri-sau-rang-chi-con-chan-rang-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210427_092750_772527_sau-rang.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/nguyen-nhan-khong-moc-rang-so-4-la-do-dau/,https://vinmec-prod.s3.amazonaws.com/images/20210427_091711_768454_rang-khong-moc.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/khac-phuc-trieu-chung-ngu-ngay-bang-cach-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210427_084356_762495_ngu-ngay.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dau-hieu-nhan-biet-ap-xe-vung-mieng-la-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210427_083427_038245_mun-o-mieng.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dung-thuoc-boi-tri-ngua-khi-dang-cho-con-bu-duoc-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210427_082503_592618_man-ngua-o-mong.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/nho-rang-sau-bi-chay-mau-co-nguy-hiem-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210426_133216_251130_nho-rang-sau.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/benh-nhan-mac-u-phoi-bi-non-kem-ho-ra-mau-co-nguy-hiem-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210426_130312_105967_ho-ra-mau.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/xet-nghiem-pcr-tuy-la-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210426_125046_941545_xet-nghiem-dich-nao-t.max-800x800.png
/tin-tuc/hoi-dap-bac-si/bi-zona-kinh-lan-ca-co-nen-lam-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210426_111818_112703_zona-than-kinh.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/uu-va-nhuoc-diem-cua-kinh-ap-trong/,https://vinmec-prod.s3.amazonaws.com/images/20210426_091041_802280_kinh-ap-trong-2.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/bi-suy-giam-chuc-nang-co-uong-duoc-thuoc-tay-giun-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210426_090711_534022_tay-giun.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/rang-bi-ho-kem-nhai-luc-cuc-sau-khi-boc-rang-nen-lam-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210426_083623_751127_rang-bi-ho.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/ket-qua-xet-nghiem-mau-va-anti-hbs-dinh-luong-co-y-nghia-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210426_070512_458464_xet-nghiem-mau.max-800x800.png
/tin-tuc/hoi-dap-bac-si/dieu-tri-nguoi-bi-khang-thuoc-khang-sinh-gay-viem-phoi-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210426_065851_629687_dieu-tri-viem-phoi.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/polyp-mui-co-lam-mui-ra-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210425_120255_845943_polyp-mui.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/nguoi-bi-thieu-mau-nhuoc-sac-co-can-uong-tardyferon-b9-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210425_115802_556475_thieu-mau.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/chi-so-huyet-sac-cao-phai-lam-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210425_082927_369786_Chi_so_huyet_sac_to.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/tiem-insulin-co-gay-chay-mau-cam-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210422_095248_704091_tiem-insulin.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/thuong-xuyen-chong-mat-te-tay-chan-huyet-ap-cao-canh-bao-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210422_094423_363646_te-tay-chan.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/trieu-chung-va-dieu-tri-sui-mao-ga-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210422_085958_057406_sui-mao-ga.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/co-nen-xet-nghiem-giang-mai-khi-co-khong-co-trieu-chung/,https://vinmec-prod.s3.amazonaws.com/images/20210422_085050_360853_xet-nghiem-giang-mai.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dau-lung-kem-dau-tinh-hoan-co-nguy-hiem-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210422_083600_091705_dau-that-lung-kem-dau.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/dau-dau-do-khong-ngu-trua-co-can-tiem-thuoc-bo-nao-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210422_083223_840256_dau-dau-do-khong-ngu-.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/ket-qua-xet-nghiem-chi-so-tsh-va-ft4-canh-bao-benh-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210420_100554_587777_xet-nghiem-tuyen-giap.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/kich-thuoc-nhan-tuyen-giap-tang-sau-khi-sieu-am-lan-2-phai-lam-gi/,https://vinmec-prod.s3.amazonaws.com/images/20210420_091700_860285_sieu-am-tuyen-giap.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/suy-giap-man-tinh-co-duoc-uong-mam-dau-nanh-healthy-care-cua-uc-khong/,https://vinmec-prod.s3.amazonaws.com/images/20210420_092022_956087_suy-giap-man-tinh.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/roi-loan-kinh-thuc-vat-co-trieu-chung-nhu-nao/,https://vinmec-prod.s3.amazonaws.com/images/20210420_085128_749363_roi-loan-than-kinh-th.max-800x800.jpg
/tin-tuc/hoi-dap-bac-si/ket-qua-xet-nghiem-mau-o-nu-gioi-nao-la-binh-thuong/,https://vinmec-prod.s3.amazonaws.com/images/20210420_081205_725166_xet-nghiem-mau-o-nu-g.max-800x800.jpg
